2018-12-02 11:37:45.552 [restartedMain] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@6b464e81: startup date [Sun Dec 02 11:37:45 CST 2018]; root of context hierarchy
2018-12-02 11:38:02.365 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-12-02 11:38:02.366 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-12-02 11:38:02.366 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-12-02 11:38:02.367 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpTraceFilter' to: [/*]
2018-12-02 11:38:02.368 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
2018-12-02 11:38:02.368 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*]
2018-12-02 11:38:02.369 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-12-02 11:38:04.488 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/company],methods=[POST]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.CompanyController.insert(com.beidou.user.entity.Company)
2018-12-02 11:38:04.489 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/company],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.CompanyController.getAll()
2018-12-02 11:38:04.490 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/company/{id}],methods=[PUT]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.CompanyController.updateById(com.beidou.user.entity.Company)
2018-12-02 11:38:04.491 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/companys],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.CompanyController.getList(java.lang.Integer)
2018-12-02 11:38:04.491 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/company/searchByName],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.CompanyController.searchByName(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.492 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/company/{id}],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.CompanyController.getById(java.lang.Integer)
2018-12-02 11:38:04.492 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/company/{ids}],methods=[DELETE]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.CompanyController.deleteByIds(java.lang.String)
2018-12-02 11:38:04.494 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dept],methods=[POST]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.insert(com.beidou.user.entity.Dept)
2018-12-02 11:38:04.494 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dept],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.getAll()
2018-12-02 11:38:04.495 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dept/{id}],methods=[PUT]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.updateById(com.beidou.user.entity.Dept)
2018-12-02 11:38:04.495 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/depts],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.getList(java.lang.Integer)
2018-12-02 11:38:04.495 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dept/searchByName],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.searchByName(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.497 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dept/{id}],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.getById(java.lang.Integer)
2018-12-02 11:38:04.497 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/comDepts],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.getComDeptList(java.lang.Integer,java.lang.Integer)
2018-12-02 11:38:04.497 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dept/{ids}],methods=[DELETE]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.deleteById(java.lang.String)
2018-12-02 11:38:04.498 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/comDept],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.getComDept(java.lang.Integer)
2018-12-02 11:38:04.498 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dept/searchByNameAndComId],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.DeptController.searchByNameAndComId(java.lang.Integer,java.lang.String,java.lang.Integer)
2018-12-02 11:38:04.499 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role],methods=[POST]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RoleController.insert(com.beidou.user.entity.Role)
2018-12-02 11:38:04.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/roles],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RoleController.getAll(java.lang.Integer)
2018-12-02 11:38:04.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/{id}],methods=[PUT]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RoleController.updateById(com.beidou.user.entity.Role)
2018-12-02 11:38:04.502 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/searchByName],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RoleController.searchByName(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.502 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/{id}],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RoleController.getById(java.lang.Integer)
2018-12-02 11:38:04.502 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/{ids}],methods=[DELETE]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RoleController.deleteById(java.lang.String)
2018-12-02 11:38:04.503 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/roleRule],methods=[POST]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RoleRuleController.insert(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.503 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/roleRule],methods=[PUT]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RoleRuleController.updateByRoleId(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.506 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rule],methods=[POST]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RuleController.insert(com.beidou.user.entity.Rule)
2018-12-02 11:38:04.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rule/{id}],methods=[PUT]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RuleController.updateById(com.beidou.user.entity.Rule)
2018-12-02 11:38:04.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rules],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RuleController.getList(java.lang.Integer)
2018-12-02 11:38:04.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rule/searchByName],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RuleController.searchByName(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.508 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rule/{id}],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RuleController.getById(java.lang.Integer)
2018-12-02 11:38:04.508 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/roleRule],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RuleController.getRoleRule(java.lang.Integer)
2018-12-02 11:38:04.508 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rule/{ids}],methods=[DELETE]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.RuleController.deleteById(java.lang.String)
2018-12-02 11:38:04.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.insert(com.beidou.user.entity.User)
2018-12-02 11:38:04.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.updateById(com.beidou.user.entity.User)
2018-12-02 11:38:04.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/users],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.getList(java.lang.Integer)
2018-12-02 11:38:04.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.getById(java.lang.Integer)
2018-12-02 11:38:04.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.getComUserList(java.lang.Integer,java.lang.Integer)
2018-12-02 11:38:04.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/judgeUserName],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.judgeUserName(java.lang.String)
2018-12-02 11:38:04.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/modifyPwd],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.modifyPwd(java.lang.Integer,java.lang.String,java.lang.String)
2018-12-02 11:38:04.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{ids}],methods=[DELETE]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.deleteById(java.lang.String)
2018-12-02 11:38:04.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/searchByUserName],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.searchByUserName(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.513 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/searchByUserNameAndComId],methods=[GET]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserController.searchByUserNameAndComId(java.lang.Integer,java.lang.String,java.lang.Integer)
2018-12-02 11:38:04.514 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/userRole],methods=[POST]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserRoleController.insert(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.514 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/userRole],methods=[PUT]}" onto public com.beidou.user.utils.ResponseMsg com.beidou.user.controller.UserRoleController.updateByUserId(java.lang.Integer,java.lang.String)
2018-12-02 11:38:04.515 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/v2/api-docs],methods=[GET],produces=[application/json || application/hal+json]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-12-02 11:38:04.519 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
2018-12-02 11:38:04.519 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/ui]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
2018-12-02 11:38:04.520 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/security]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
2018-12-02 11:38:04.524 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-12-02 11:38:04.524 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-12-02 11:38:04.671 [restartedMain] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 18 endpoint(s) beneath base path '/actuator'
2018-12-02 11:38:04.700 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/archaius],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.702 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/auditevents],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.703 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/beans],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.704 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/health],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.704 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/conditions],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.704 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/configprops],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.704 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/env],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.705 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/env/{toMatch}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.706 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/env],methods=[POST],consumes=[application/vnd.spring-boot.actuator.v2+json || application/json],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.706 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/env],methods=[DELETE],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.707 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/info],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.707 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/loggers],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.707 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/loggers/{name}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-12-02 11:38:04.708 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/loggers/{name}],methods=[POST],consumes=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
